,UTC Datetime,Local Datetime,countlineId,countlineName,Sensor Number,direction,Pedestrian
247,06/27/2021,06/27/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,49
248,06/27/2021,06/27/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1280
249,06/27/2021,06/27/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1075
250,06/27/2021,06/27/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1046
251,06/27/2021,06/27/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,1011
252,06/28/2021,06/28/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,164
253,06/28/2021,06/28/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,56
254,06/28/2021,06/28/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1478
255,06/28/2021,06/28/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1392
256,06/28/2021,06/28/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,912
257,06/28/2021,06/28/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,853
258,06/29/2021,06/29/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,194
259,06/29/2021,06/29/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,58
260,06/29/2021,06/29/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1512
261,06/29/2021,06/29/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1411
