,Unnamed: 0,index,UTC Datetime,Local Datetime,countlineId,countlineName,Sensor Number,direction,Pedestrian
212,212,638,06/21/2021,06/21/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,1963.9355008150794
213,213,639,06/21/2021,06/21/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2165.1075108547134
214,214,640,06/21/2021,06/21/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2592.5399866859093
215,215,641,06/21/2021,06/21/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2144.381979786168
216,216,654,06/22/2021,06/22/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,385.8150627759127
217,217,655,06/22/2021,06/22/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,159.35652550960484
218,218,656,06/22/2021,06/22/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2446.488843758934
219,219,657,06/22/2021,06/22/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2547.4418073446286
220,220,658,06/22/2021,06/22/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2724.3943743103464
221,221,659,06/22/2021,06/22/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2123.3255852772513
222,222,672,06/23/2021,06/23/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,290.44371826275926
223,223,673,06/23/2021,06/23/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,147.36676674856116
224,224,674,06/23/2021,06/23/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2190.1231383706618
225,225,675,06/23/2021,06/23/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2147.212180322649
226,226,676,06/23/2021,06/23/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2180.7526441650193
227,227,677,06/23/2021,06/23/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,1875.3387407509576
228,228,690,06/24/2021,06/24/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,370.0403980580624
229,229,691,06/24/2021,06/24/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,152.76977060209924
230,230,692,06/24/2021,06/24/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2442.029346415051
231,231,693,06/24/2021,06/24/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2417.624377380239
232,232,694,06/24/2021,06/24/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2636.489358308413
233,233,695,06/24/2021,06/24/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2260.324941550835
234,234,708,06/25/2021,06/25/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,358.70315185523833
235,235,709,06/25/2021,06/25/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,152.96816106932863
236,236,710,06/25/2021,06/25/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2675.2710444679465
237,237,711,06/25/2021,06/25/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2558.6887536438776
238,238,712,06/25/2021,06/25/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2787.3391193647153
239,239,713,06/25/2021,06/25/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2395.0605981113595
240,240,726,06/26/2021,06/26/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,435.0946100159749
241,241,727,06/26/2021,06/26/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,179.62825347964343
242,242,728,06/26/2021,06/26/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2906.36539071651
243,243,729,06/26/2021,06/26/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2861.4000033408547
244,244,730,06/26/2021,06/26/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3147.4774279494604
245,245,731,06/26/2021,06/26/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2637.600281126401
246,246,744,06/27/2021,06/27/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,396.3014059532877
247,247,745,06/27/2021,06/27/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,136.10004520108603
248,248,746,06/27/2021,06/27/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,1989.3192386872206
249,249,747,06/27/2021,06/27/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,1898.4031033491724
250,250,748,06/27/2021,06/27/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2442.3911840143187
251,251,749,06/27/2021,06/27/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2172.543184199521
252,252,762,06/28/2021,06/28/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,395.9840450042174
253,253,763,06/28/2021,06/28/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,156.50623073241377
254,254,764,06/28/2021,06/28/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2503.443989895633
255,255,765,06/28/2021,06/28/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2493.264127749141
256,256,766,06/28/2021,06/28/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2680.2864817095488
257,257,767,06/28/2021,06/28/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2256.9588953573443
258,258,780,06/29/2021,06/29/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,416.9214690312931
259,259,781,06/29/2021,06/29/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,162.53307656590573
260,260,782,06/29/2021,06/29/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2407.1334270416023
261,261,783,06/29/2021,06/29/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2476.9272503766465
262,262,784,06/29/2021,06/29/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2985.259446531438
263,263,785,06/29/2021,06/29/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2209.879433916884
264,264,798,06/30/2021,06/30/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,448.9911570445547
265,265,799,06/30/2021,06/30/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,193.06408666782428
266,266,800,06/30/2021,06/30/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2308.662647876906
267,267,801,06/30/2021,06/30/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2555.664131816461
268,268,802,06/30/2021,06/30/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2889.3809269395406
269,269,803,06/30/2021,06/30/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2290.999304544082
270,270,816,07/01/2021,07/01/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,431.1024182618995
271,271,817,07/01/2021,07/01/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,169.4108254248467
272,272,818,07/01/2021,07/01/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2489.1859242602686
273,273,819,07/01/2021,07/01/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2762.3515244420655
274,274,820,07/01/2021,07/01/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2975.432207661691
275,275,821,07/01/2021,07/01/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2477.496373773183
276,276,834,07/02/2021,07/02/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,424.352535214839
277,277,835,07/02/2021,07/02/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,188.37752827844602
278,278,836,07/02/2021,07/02/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2480.2250754954193
279,279,837,07/02/2021,07/02/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2689.72750057054
280,280,838,07/02/2021,07/02/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3213.9335566767963
281,281,839,07/02/2021,07/02/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2473.1957164000773
282,282,852,07/03/2021,07/03/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,373.2103573649546
283,283,853,07/03/2021,07/03/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,161.5124536514931
284,284,854,07/03/2021,07/03/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2331.945814175543
285,285,855,07/03/2021,07/03/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2367.0862662620825
286,286,856,07/03/2021,07/03/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2921.534642099452
287,287,857,07/03/2021,07/03/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2370.735049061936
288,288,870,07/04/2021,07/04/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,347.811132413365
289,289,871,07/04/2021,07/04/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,136.00084996747134
290,290,872,07/04/2021,07/04/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2210.139134716939
291,291,873,07/04/2021,07/04/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,1961.7357340079607
292,292,874,07/04/2021,07/04/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2042.8714107070905
293,293,875,07/04/2021,07/04/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2009.3576328548388
294,294,888,07/05/2021,07/05/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,1088.2470988204618
295,295,889,07/05/2021,07/05/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,789.5567114558257
296,296,890,07/05/2021,07/05/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2201.5638679758786
297,297,891,07/05/2021,07/05/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2258.5236212738387
298,298,892,07/05/2021,07/05/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2438.864313261904
299,299,893,07/05/2021,07/05/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2128.521303333521
300,300,906,07/06/2021,07/06/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,578.9763223097608
301,301,907,07/06/2021,07/06/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,475.33619208643006
302,302,908,07/06/2021,07/06/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,1673.7211849578896
303,303,909,07/06/2021,07/06/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,1735.7003446737467
304,304,910,07/06/2021,07/06/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,1980.5837853722028
305,305,911,07/06/2021,07/06/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,1570.365775929069
306,306,924,07/07/2021,07/07/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,1032.5020707353656
307,307,925,07/07/2021,07/07/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,749.7936338858486
308,308,926,07/07/2021,07/07/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2332.8560429456707
309,309,927,07/07/2021,07/07/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2344.4931784299697
310,310,928,07/07/2021,07/07/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2354.309856374013
311,311,929,07/07/2021,07/07/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2111.3908640921086
312,312,942,07/08/2021,07/08/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,1103.605207355627
313,313,943,07/08/2021,07/08/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,872.39387521337
314,314,944,07/08/2021,07/08/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2915.9761294664645
315,315,945,07/08/2021,07/08/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2411.6393856238305
316,316,946,07/08/2021,07/08/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2594.541682018282
317,317,947,07/08/2021,07/08/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2089.161598447411
318,318,960,07/09/2021,07/09/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,1239.231317438053
319,319,961,07/09/2021,07/09/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,968.3781817882906
320,320,962,07/09/2021,07/09/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,3573.849801003037
321,321,963,07/09/2021,07/09/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2443.991172258488
322,322,964,07/09/2021,07/09/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2584.1809010721568
323,323,965,07/09/2021,07/09/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2163.774134152492
324,324,978,07/10/2021,07/10/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,1750.9490160420776
325,325,979,07/10/2021,07/10/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,1240.538646135123
326,326,980,07/10/2021,07/10/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,3161.632399808161
327,327,981,07/10/2021,07/10/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2195.96017007448
328,328,982,07/10/2021,07/10/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2863.040499058927
329,329,983,07/10/2021,07/10/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2083.4633124736597
330,330,996,07/11/2021,07/11/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,445.61851910165524
331,331,997,07/11/2021,07/11/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,353.8270983286702
332,332,998,07/11/2021,07/11/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2126.0539680070037
333,333,999,07/11/2021,07/11/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,1387.9047371192735
334,334,1000,07/11/2021,07/11/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,1520.0965799334904
335,335,1001,07/11/2021,07/11/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,1400.9681717824833
336,336,1014,07/12/2021,07/12/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,972.716405069702
337,337,1015,07/12/2021,07/12/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,782.8773530641141
338,338,1016,07/12/2021,07/12/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2659.312838377348
339,339,1017,07/12/2021,07/12/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2097.981078909079
340,340,1018,07/12/2021,07/12/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2065.3343291466917
341,341,1019,07/12/2021,07/12/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,1855.5145431225008
342,342,1032,07/13/2021,07/13/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,1158.1444055578988
343,343,1033,07/13/2021,07/13/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,896.4241421425802
344,344,1034,07/13/2021,07/13/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,3092.3902282020586
345,345,1035,07/13/2021,07/13/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2372.619120515648
346,346,1036,07/13/2021,07/13/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2580.3673245370846
347,347,1037,07/13/2021,07/13/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2183.8672469035273
348,348,1050,07/14/2021,07/14/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,1025.3465114238068
349,349,1051,07/14/2021,07/14/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,724.6435488086111
350,350,1052,07/14/2021,07/14/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,3445.6458617741173
351,351,1053,07/14/2021,07/14/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2370.3485100606968
352,352,1054,07/14/2021,07/14/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2692.7854001374835
353,353,1055,07/14/2021,07/14/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2082.1582873572206
354,354,1068,07/15/2021,07/15/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,902.8520570793088
355,355,1069,07/15/2021,07/15/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,711.0864415579587
356,356,1070,07/15/2021,07/15/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,3175.5137787497765
357,357,1071,07/15/2021,07/15/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2353.833017469199
358,358,1072,07/15/2021,07/15/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2832.489713708782
359,359,1073,07/15/2021,07/15/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2213.6027105483813
360,360,1086,07/16/2021,07/16/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,910.4109890747352
361,361,1087,07/16/2021,07/16/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,367.65312070190106
362,362,1088,07/16/2021,07/16/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,3511.7094977357724
363,363,1089,07/16/2021,07/16/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2399.578783214954
364,364,1090,07/16/2021,07/16/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3398.4005789877424
365,365,1091,07/16/2021,07/16/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2919.9893724387002
366,366,1104,07/17/2021,07/17/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,2357.083672731414
367,367,1105,07/17/2021,07/17/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,1703.3538031853177
368,368,1106,07/17/2021,07/17/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2524.6981368868114
369,369,1107,07/17/2021,07/17/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2211.4613125084907
370,370,1108,07/17/2021,07/17/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2813.631101418837
371,371,1109,07/17/2021,07/17/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2039.0225718443437
372,372,1122,07/18/2021,07/18/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,1710.0858955722995
373,373,1123,07/18/2021,07/18/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,1270.3752896017388
374,374,1124,07/18/2021,07/18/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2246.526632778419
375,375,1125,07/18/2021,07/18/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,1725.2380649133756
376,376,1126,07/18/2021,07/18/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2294.678423517865
377,377,1127,07/18/2021,07/18/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,1822.3975462047079
378,378,1140,07/19/2021,07/19/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,1308.7671055687058
379,379,1141,07/19/2021,07/19/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,1025.9528817361652
380,380,1142,07/19/2021,07/19/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2522.8378098576204
381,381,1143,07/19/2021,07/19/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2001.3353644458994
382,382,1144,07/19/2021,07/19/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2486.5478414340914
383,383,1145,07/19/2021,07/19/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,1833.845186551817
384,384,1158,07/20/2021,07/20/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,1545.7297766724676
385,385,1159,07/20/2021,07/20/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,1170.7823887083841
386,386,1160,07/20/2021,07/20/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2688.3312185730747
387,387,1161,07/20/2021,07/20/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2193.299370434479
388,388,1162,07/20/2021,07/20/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2616.6341865210593
389,389,1163,07/20/2021,07/20/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,1915.6683191443574
390,390,1176,07/21/2021,07/21/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,1622.1080513343866
391,391,1177,07/21/2021,07/21/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,1116.717087845329
392,392,1178,07/21/2021,07/21/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,3074.4171432802696
393,393,1179,07/21/2021,07/21/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2422.85734235233
394,394,1180,07/21/2021,07/21/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2605.127220429272
395,395,1181,07/21/2021,07/21/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2078.653176441179
396,396,1194,07/22/2021,07/22/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,1482.1348226405096
397,397,1195,07/22/2021,07/22/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,1191.3869647069412
398,398,1196,07/22/2021,07/22/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2739.385400100015
399,399,1197,07/22/2021,07/22/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2288.673018528263
400,400,1198,07/22/2021,07/22/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2612.9329887184194
401,401,1199,07/22/2021,07/22/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2039.3244457139658
402,402,1212,07/23/2021,07/23/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,1835.9068456138357
403,403,1213,07/23/2021,07/23/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,1554.4681715530835
404,404,1214,07/23/2021,07/23/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,3705.6221460689712
405,405,1215,07/23/2021,07/23/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2446.772926968477
406,406,1216,07/23/2021,07/23/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2665.153130639248
407,407,1217,07/23/2021,07/23/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2135.895028360535
408,408,1230,07/24/2021,07/24/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,2167.010967930922
409,409,1231,07/24/2021,07/24/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,1823.1831697210366
410,410,1232,07/24/2021,07/24/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2840.7351446201683
411,411,1233,07/24/2021,07/24/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2202.0443570645034
412,412,1234,07/24/2021,07/24/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2512.53334245733
413,413,1235,07/24/2021,07/24/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2068.8414246508805
414,414,1248,07/25/2021,07/25/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,1787.7471165218008
415,415,1249,07/25/2021,07/25/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,1476.6151518857614
416,416,1250,07/25/2021,07/25/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2942.6665580507088
417,417,1251,07/25/2021,07/25/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,1947.8101974086317
418,418,1252,07/25/2021,07/25/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2086.2826330919543
419,419,1253,07/25/2021,07/25/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,1700.0200777539037
420,420,1266,07/26/2021,07/26/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,1237.8910299939394
421,421,1267,07/26/2021,07/26/2021 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,1157.7146658763963
422,422,1268,07/26/2021,07/26/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,3317.0583251095563
423,423,1269,07/26/2021,07/26/2021 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,1948.4142641403591
424,424,1270,07/26/2021,07/26/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2263.5456502648494
425,425,1271,07/26/2021,07/26/2021 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,1881.9231920778327
